t,pos1,pos2
2.692,0.115460331,0.101027432
2.693,0.115388058,0.101018534
2.694,0.115315401,0.10100962
2.695,0.115242363,0.101000689
2.696,0.115168948,0.100991742
2.697,0.115095159,0.100982779
2.698,0.115021,0.1009738
2.699,0.114946472,0.100964806
2.7,0.114871581,0.100955797
2.701,0.11479633,0.100946774
2.702,0.114720721,0.100937736
2.703,0.114644758,0.100928685
2.704,0.114568444,0.10091962
2.705,0.114491783,0.100910541
2.706,0.114414778,0.10090145
2.707,0.114337433,0.100892346
2.708,0.11425975,0.100883231
2.709,0.114181734,0.100874103
2.71,0.114103387,0.100864964
2.711,0.114024713,0.100855813
2.712,0.113945716,0.100846652
2.713,0.113866398,0.100837481
2.714,0.113786764,0.100828299
2.715,0.113706816,0.100819107
2.716,0.113626558,0.100809906
2.717,0.113545994,0.100800696
2.718,0.113465126,0.100791477
2.719,0.113383959,0.10078225
2.72,0.113302495,0.100773015
2.721,0.113220739,0.100763771
2.722,0.113138693,0.100754521
2.723,0.113056361,0.100745263
2.724,0.112973746,0.100735998
2.725,0.112890852,0.100726727
2.726,0.112807683,0.10071745
2.727,0.112724241,0.100708167
2.728,0.11264053,0.100698879
2.729,0.112556554,0.100689586
2.73,0.112472316,0.100680287
2.731,0.11238782,0.100670985
2.732,0.112303068,0.100661678
2.733,0.112218065,0.100652368
2.734,0.112132814,0.100643054
2.735,0.112047318,0.100633737
2.736,0.111961581,0.100624417
2.737,0.111875606,0.100615094
2.738,0.111789397,0.10060577
2.739,0.111702957,0.100596444
2.74,0.11161629,0.100587116
2.741,0.111529399,0.100577787
2.742,0.111442288,0.100568457
2.743,0.111354959,0.100559127
2.744,0.111267417,0.100549797
2.745,0.111179665,0.100540466
2.746,0.111091707,0.100531136
2.747,0.111003545,0.100521807
2.748,0.110915184,0.100512479
2.749,0.110826627,0.100503153
2.75,0.110737877,0.100493828
2.751,0.110648937,0.100484505
2.752,0.110559812,0.100475185
2.753,0.110470505,0.100465868
2.754,0.110381019,0.100456553
2.755,0.110291358,0.100447242
2.756,0.110201524,0.100437934
2.757,0.110111522,0.10042863
2.758,0.110021356,0.100419331
2.759,0.109931027,0.100410036
2.76,0.109840541,0.100400746
2.761,0.1097499,0.100391462
2.762,0.109659108,0.100382183
2.763,0.109568168,0.100372909
2.764,0.109477084,0.100363642
2.765,0.109385859,0.100354381
2.766,0.109294497,0.100345128
2.767,0.109203001,0.100335881
2.768,0.109111374,0.100326641
2.769,0.109019621,0.100317409
2.77,0.108927743,0.100308185
2.771,0.108835746,0.10029897
2.772,0.108743632,0.100289763
2.773,0.108651404,0.100280565
2.774,0.108559067,0.100271376
2.775,0.108466623,0.100262196
2.776,0.108374076,0.100253027
2.777,0.108281429,0.100243867
2.778,0.108188687,0.100234718
2.779,0.108095851,0.100225579
2.78,0.108002926,0.100216452
2.781,0.107909915,0.100207335
2.782,0.107816821,0.100198231
2.783,0.107723648,0.100189138
2.784,0.107630399,0.100180057
2.785,0.107537078,0.100170989
2.786,0.107443688,0.100161933
2.787,0.107350232,0.10015289
2.788,0.107256713,0.100143861
2.789,0.107163136,0.100134845
2.79,0.107069503,0.100125843
2.791,0.106975817,0.100116855
2.792,0.106882083,0.100107882
2.793,0.106788303,0.100098923
2.794,0.106694481,0.100089979
2.795,0.10660062,0.100081051
2.796,0.106506723,0.100072138
2.797,0.106412794,0.10006324
2.798,0.106318836,0.100054359
2.799,0.106224853,0.100045495
2.8,0.106130847,0.100036646
2.801,0.106036822,0.100027815
2.802,0.105942781,0.100019001
2.803,0.105848728,0.100010205
2.804,0.105754666,0.100001426
2.805,0.105660598,0.099992665
2.806,0.105566527,0.099983922
2.807,0.105472456,0.099975198
2.808,0.10537839,0.099966493
2.809,0.105284331,0.099957806
2.81,0.105190282,0.099949139
2.811,0.105096246,0.099940492
2.812,0.105002228,0.099931864
2.813,0.104908229,0.099923257
2.814,0.104814254,0.099914669
2.815,0.104720305,0.099906103
2.816,0.104626386,0.099897557
2.817,0.1045325,0.099889032
2.818,0.104438649,0.099880529
2.819,0.104344838,0.099872047
2.82,0.104251069,0.099863587
2.821,0.104157346,0.099855149
2.822,0.104063671,0.099846734
2.823,0.103970048,0.099838341
2.824,0.10387648,0.099829971
2.825,0.10378297,0.099821624
2.826,0.103689521,0.0998133
2.827,0.103596137,0.099805
2.828,0.10350282,0.099796723
2.829,0.103409573,0.099788471
2.83,0.1033164,0.099780243
2.831,0.103223303,0.099772039
2.832,0.103130286,0.09976386
2.833,0.103037352,0.099755707
2.834,0.102944504,0.099747578
2.835,0.102851744,0.099739475
2.836,0.102759076,0.099731397
2.837,0.102666504,0.099723345
2.838,0.102574029,0.09971532
2.839,0.102481654,0.09970732
2.84,0.102389384,0.099699348
2.841,0.102297221,0.099691402
2.842,0.102205167,0.099683483
2.843,0.102113226,0.099675591
2.844,0.102021401,0.099667727
2.845,0.101929694,0.09965989
2.846,0.101838109,0.099652081
2.847,0.101746649,0.0996443
2.848,0.101655315,0.099636548
2.849,0.101564113,0.099628824
2.85,0.101473043,0.099621129
2.851,0.101382109,0.099613462
2.852,0.101291315,0.099605825
2.853,0.101200662,0.099598217
2.854,0.101110154,0.099590639
2.855,0.101019793,0.09958309
2.856,0.100929582,0.099575571
2.857,0.100839525,0.099568083
2.858,0.100749623,0.099560624
2.859,0.100659881,0.099553197
2.86,0.100570299,0.099545799
2.861,0.100480882,0.099538433
2.862,0.100391632,0.099531098
2.863,0.100302552,0.099523794
2.864,0.100213644,0.099516522
2.865,0.100124911,0.099509281
2.866,0.100036356,0.099502073
2.867,0.099947982,0.099494896
2.868,0.099859791,0.099487751
2.869,0.099771786,0.099480639
2.87,0.09968397,0.099473559
2.871,0.099596345,0.099466513
2.872,0.099508913,0.099459499
2.873,0.099421679,0.099452518
2.874,0.099334643,0.09944557
2.875,0.09924781,0.099438656
2.876,0.09916118,0.099431776
2.877,0.099074758,0.099424929
2.878,0.098988545,0.099418116
2.879,0.098902544,0.099411338
2.88,0.098816757,0.099404593
2.881,0.098731188,0.099397883
2.882,0.098645838,0.099391208
2.883,0.098560711,0.099384568
2.884,0.098475808,0.099377962
2.885,0.098391132,0.099371391
2.886,0.098306686,0.099364856
2.887,0.098222472,0.099358356
2.888,0.098138492,0.099351892
2.889,0.098054749,0.099345463
2.89,0.097971245,0.099339071
2.891,0.097887983,0.099332714
2.892,0.097804965,0.099326393
2.893,0.097722193,0.099320109
2.894,0.097639671,0.099313861
2.895,0.097557399,0.099307649
2.896,0.097475381,0.099301475
2.897,0.097393618,0.099295337
2.898,0.097312114,0.099289236
2.899,0.09723087,0.099283172
2.9,0.097149889,0.099277146
2.901,0.097069172,0.099271157
2.902,0.096988723,0.099265205
2.903,0.096908543,0.099259291
2.904,0.096828635,0.099253415
2.905,0.096749,0.099247577
2.906,0.096669641,0.099241777
2.907,0.096590561,0.099236014
2.908,0.096511761,0.099230291
2.909,0.096433244,0.099224605
2.91,0.096355011,0.099218958
2.911,0.096277065,0.09921335
2.912,0.096199408,0.09920778
2.913,0.096122041,0.099202249
2.914,0.096044968,0.099196758
2.915,0.09596819,0.099191305
2.916,0.095891709,0.099185891
2.917,0.095815527,0.099180517
2.918,0.095739646,0.099175182
2.919,0.095664069,0.099169887
2.92,0.095588797,0.099164631
2.921,0.095513832,0.099159415
2.922,0.095439176,0.099154238
2.923,0.095364831,0.099149102
2.924,0.0952908,0.099144005
2.925,0.095217083,0.099138949
2.926,0.095143683,0.099133933
2.927,0.095070602,0.099128957
2.928,0.094997841,0.099124021
2.929,0.094925403,0.099119126
2.93,0.094853289,0.099114272
2.931,0.094781501,0.099109457
2.932,0.094710042,0.099104684
2.933,0.094638912,0.099099952
2.934,0.094568113,0.09909526
2.935,0.094497648,0.099090609
2.936,0.094427518,0.099085999
2.937,0.094357725,0.099081431
2.938,0.09428827,0.099076903
2.939,0.094219156,0.099072417
2.94,0.094150383,0.099067972
2.941,0.094081954,0.099063568
2.942,0.09401387,0.099059206
2.943,0.093946134,0.099054885
2.944,0.093878745,0.099050606
2.945,0.093811707,0.099046369
2.946,0.093745021,0.099042173
2.947,0.093678688,0.099038019
2.948,0.093612709,0.099033907
2.949,0.093547088,0.099029837
2.95,0.093481824,0.099025808
2.951,0.09341692,0.099021822
2.952,0.093352377,0.099017877
2.953,0.093288196,0.099013975
2.954,0.093224379,0.099010115
2.955,0.093160928,0.099006297
2.956,0.093097844,0.099002521
2.957,0.093035128,0.098998787
2.958,0.092972782,0.098995096
2.959,0.092910807,0.098991447
2.96,0.092849204,0.098987841
2.961,0.092787975,0.098984276
2.962,0.092727122,0.098980755
2.963,0.092666645,0.098977276
2.964,0.092606546,0.098973839
2.965,0.092546826,0.098970445
2.966,0.092487487,0.098967093
2.967,0.092428529,0.098963785
2.968,0.092369955,0.098960518
2.969,0.092311765,0.098957295
2.97,0.09225396,0.098954114
2.971,0.092196542,0.098950976
2.972,0.092139511,0.09894788
2.973,0.09208287,0.098944828
2.974,0.092026619,0.098941818
2.975,0.091970759,0.098938851
2.976,0.091915292,0.098935926
2.977,0.091860219,0.098933045
2.978,0.09180554,0.098930206
2.979,0.091751257,0.09892741
2.98,0.09169737,0.098924657
2.981,0.091643882,0.098921947
2.982,0.091590792,0.09891928
2.983,0.091538103,0.098916656
2.984,0.091485814,0.098914074
2.985,0.091433927,0.098911535
2.986,0.091382444,0.09890904
2.987,0.091331364,0.098906587
2.988,0.091280689,0.098904177
2.989,0.091230419,0.098901809
2.99,0.091180556,0.098899485
2.991,0.091131101,0.098897204
2.992,0.091082054,0.098894965
2.993,0.091033416,0.098892769
2.994,0.090985189,0.098890616
2.995,0.090937372,0.098888506
2.996,0.090889967,0.098886438
2.997,0.090842974,0.098884414
2.998,0.090796395,0.098882432
2.999,0.09075023,0.098880493
3,0.09070448,0.098878596
3.001,0.090659145,0.098876742
3.002,0.090614226,0.098874931
3.003,0.090569724,0.098873163
3.004,0.09052564,0.098871437
3.005,0.090481975,0.098869754
3.006,0.090438728,0.098868113
3.007,0.090395901,0.098866515
3.008,0.090353494,0.098864959
3.009,0.090311507,0.098863446
3.01,0.090269942,0.098861975
3.011,0.0902288,0.098860546
3.012,0.090188079,0.09885916
3.013,0.090147782,0.098857817
3.014,0.090107908,0.098856515
3.015,0.090068459,0.098855256
3.016,0.090029434,0.098854039
3.017,0.089990834,0.098852864
3.018,0.089952659,0.098851731
3.019,0.089914911,0.09885064
3.02,0.089877589,0.098849591
3.021,0.089840694,0.098848585
3.022,0.089804226,0.09884762
3.023,0.089768185,0.098846697
3.024,0.089732573,0.098845815
3.025,0.089697389,0.098844976
3.026,0.089662634,0.098844178
3.027,0.089628307,0.098843422
3.028,0.08959441,0.098842707
3.029,0.089560943,0.098842034
3.03,0.089527905,0.098841402
3.031,0.089495297,0.098840812
3.032,0.08946312,0.098840263
3.033,0.089431374,0.098839755
3.034,0.089400058,0.098839288
3.035,0.089369173,0.098838863
3.036,0.08933872,0.098838478
3.037,0.089308698,0.098838135
3.038,0.089279107,0.098837832
3.039,0.089249948,0.09883757
3.04,0.089221221,0.098837349
3.041,0.089192925,0.098837169
3.042,0.089165062,0.098837029
3.043,0.089137631,0.09883693
3.044,0.089110631,0.098836871
3.045,0.089084064,0.098836853
3.046,0.08905793,0.098836875
3.047,0.089032227,0.098836937
3.048,0.089006956,0.098837039
3.049,0.088982118,0.098837181
3.05,0.088957712,0.098837363
3.051,0.088933738,0.098837585
3.052,0.088910196,0.098837847
3.053,0.088887086,0.098838148
3.054,0.088864408,0.098838489
3.055,0.088842162,0.09883887
3.056,0.088820348,0.09883929
3.057,0.088798965,0.098839749
3.058,0.088778013,0.098840247
3.059,0.088757493,0.098840785
3.06,0.088737404,0.098841361
3.061,0.088717745,0.098841976
3.062,0.088698518,0.09884263
3.063,0.08867972,0.098843323
3.064,0.088661353,0.098844055
3.065,0.088643416,0.098844825
3.066,0.088625909,0.098845633
3.067,0.088608831,0.098846479
3.068,0.088592183,0.098847364
3.069,0.088575963,0.098848287
3.07,0.088560171,0.098849248
3.071,0.088544808,0.098850246
3.072,0.088529873,0.098851282
3.073,0.088515365,0.098852356
3.074,0.088501284,0.098853468
3.075,0.08848763,0.098854616
3.076,0.088474402,0.098855803
3.077,0.0884616,0.098857026
3.078,0.088449224,0.098858286
3.079,0.088437273,0.098859583
3.08,0.088425746,0.098860917
3.081,0.088414643,0.098862288
3.082,0.088403964,0.098863695
3.083,0.088393708,0.098865138
3.084,0.088383874,0.098866618
3.085,0.088374463,0.098868134
3.086,0.088365473,0.098869686
3.087,0.088356904,0.098871274
3.088,0.088348755,0.098872898
3.089,0.088341026,0.098874557
3.09,0.088333717,0.098876252
3.091,0.088326826,0.098877983
3.092,0.088320353,0.098879748
3.093,0.088314297,0.098881549
3.094,0.088308658,0.098883385
3.095,0.088303435,0.098885255
3.096,0.088298628,0.09888716
3.097,0.088294235,0.0988891
3.098,0.088290256,0.098891075
3.099,0.08828669,0.098893083
3.1,0.088283537,0.098895126
3.101,0.088280796,0.098897203
3.102,0.088278465,0.098899314
3.103,0.088276545,0.098901458
3.104,0.088275035,0.098903636
3.105,0.088273933,0.098905848
3.106,0.088273239,0.098908093
3.107,0.088272953,0.098910371
3.108,0.088273072,0.098912682
3.109,0.088273597,0.098915025
3.11,0.088274527,0.098917402
3.111,0.08827586,0.098919811
3.112,0.088277596,0.098922253
3.113,0.088279735,0.098924727
3.114,0.088282274,0.098927233
3.115,0.088285213,0.098929771
3.116,0.088288552,0.09893234
3.117,0.088292289,0.098934942
3.118,0.088296423,0.098937575
3.119,0.088300953,0.098940239
3.12,0.08830588,0.098942934
3.121,0.0883112,0.098945661
3.122,0.088316914,0.098948418
3.123,0.08832302,0.098951206
3.124,0.088329518,0.098954025
3.125,0.088336406,0.098956874
3.126,0.088343684,0.098959753
3.127,0.08835135,0.098962663
3.128,0.088359403,0.098965602
3.129,0.088367842,0.098968571
3.13,0.088376666,0.09897157
3.131,0.088385875,0.098974598
3.132,0.088395466,0.098977655
3.133,0.088405439,0.098980741
3.134,0.088415792,0.098983856
3.135,0.088426525,0.098987001
3.136,0.088437637,0.098990173
3.137,0.088449125,0.098993374
3.138,0.08846099,0.098996603
3.139,0.088473229,0.098999861
3.14,0.088485842,0.099003146
3.141,0.088498828,0.099006459
3.142,0.088512185,0.0990098
3.143,0.088525911,0.099013168
3.144,0.088540007,0.099016563
3.145,0.08855447,0.099019985
3.146,0.088569299,0.099023434
3.147,0.088584493,0.09902691
3.148,0.088600051,0.099030413
3.149,0.088615971,0.099033941
3.15,0.088632252,0.099037496
3.151,0.088648894,0.099041077
3.152,0.088665893,0.099044684
3.153,0.08868325,0.099048316
3.154,0.088700963,0.099051974
3.155,0.088719031,0.099055657
3.156,0.088737451,0.099059365
3.157,0.088756223,0.099063098
3.158,0.088775346,0.099066856
3.159,0.088794818,0.099070639
3.16,0.088814637,0.099074445
3.161,0.088834803,0.099078276
3.162,0.088855313,0.099082131
3.163,0.088876167,0.09908601
3.164,0.088897363,0.099089913
3.165,0.088918899,0.099093839
3.166,0.088940775,0.099097788
3.167,0.088962988,0.099101761
3.168,0.088985538,0.099105756
3.169,0.089008422,0.099109774
3.17,0.089031639,0.099113814
3.171,0.089055189,0.099117877
3.172,0.089079068,0.099121962
3.173,0.089103276,0.09912607
3.174,0.089127812,0.099130198
3.175,0.089152673,0.099134349
3.176,0.089177859,0.099138521
3.177,0.089203367,0.099142714
3.178,0.089229196,0.099146928
3.179,0.089255345,0.099151163
3.18,0.089281811,0.099155419
3.181,0.089308595,0.099159695
3.182,0.089335693,0.099163992
3.183,0.089363104,0.099168308
3.184,0.089390827,0.099172645
3.185,0.08941886,0.099177001
3.186,0.089447202,0.099181377
3.187,0.089475851,0.099185772
3.188,0.089504804,0.099190186
3.189,0.089534062,0.099194619
3.19,0.089563621,0.099199071
3.191,0.089593481,0.099203542
3.192,0.089623639,0.099208031
3.193,0.089654095,0.099212538
3.194,0.089684845,0.099217063
3.195,0.08971589,0.099221606
3.196,0.089747226,0.099226166
3.197,0.089778853,0.099230744
3.198,0.089810769,0.099235339
3.199,0.089842971,0.099239951
3.2,0.089875459,0.09924458
3.201,0.08990823,0.099249225
3.202,0.089941283,0.099253887
3.203,0.089974616,0.099258566
3.204,0.090008228,0.09926326
3.205,0.090042116,0.09926797
3.206,0.090076279,0.099272696
3.207,0.090110715,0.099277437
3.208,0.090145423,0.099282193
3.209,0.0901804,0.099286965
3.21,0.090215645,0.099291751
3.211,0.090251156,0.099296552
3.212,0.090286932,0.099301368
3.213,0.09032297,0.099306197
3.214,0.090359269,0.099311041
3.215,0.090395827,0.099315899
3.216,0.090432642,0.099320771
3.217,0.090469712,0.099325655
3.218,0.090507036,0.099330554
3.219,0.090544612,0.099335465
3.22,0.090582437,0.099340389
3.221,0.090620511,0.099345326
3.222,0.090658831,0.099350276
3.223,0.090697396,0.099355238
3.224,0.090736203,0.099360211
3.225,0.090775251,0.099365197
3.226,0.090814538,0.099370195
3.227,0.090854062,0.099375204
3.228,0.090893821,0.099380224
3.229,0.090933814,0.099385256
3.23,0.090974038,0.099390298
3.231,0.091014491,0.099395351
3.232,0.091055173,0.099400415
3.233,0.09109608,0.099405489
3.234,0.091137212,0.099410574
3.235,0.091178565,0.099415668
3.236,0.091220139,0.099420772
3.237,0.091261931,0.099425885
3.238,0.09130394,0.099431008
3.239,0.091346163,0.09943614
3.24,0.091388599,0.099441281
3.241,0.091431246,0.099446431
3.242,0.091474101,0.099451589
3.243,0.091517164,0.099456756
3.244,0.091560431,0.099461931
3.245,0.091603902,0.099467114
3.246,0.091647573,0.099472304
3.247,0.091691444,0.099477502
3.248,0.091735513,0.099482708
3.249,0.091779776,0.099487921
3.25,0.091824234,0.099493141
3.251,0.091868882,0.099498368
3.252,0.091913721,0.099503601
3.253,0.091958747,0.099508841
3.254,0.092003959,0.099514087
3.255,0.092049354,0.099519339
3.256,0.092094932,0.099524596
3.257,0.092140689,0.09952986
3.258,0.092186624,0.099535129
3.259,0.092232735,0.099540403
3.26,0.09227902,0.099545682
3.261,0.092325477,0.099550967
3.262,0.092372105,0.099556255
3.263,0.0924189,0.099561549
3.264,0.092465862,0.099566846
3.265,0.092512987,0.099572148
3.266,0.092560275,0.099577454
3.267,0.092607724,0.099582763
3.268,0.09265533,0.099588076
3.269,0.092703093,0.099593392
3.27,0.09275101,0.099598712
3.271,0.09279908,0.099604034
3.272,0.0928473,0.099609359
3.273,0.092895668,0.099614687
3.274,0.092944183,0.099620017
3.275,0.092992843,0.099625349
3.276,0.093041644,0.099630683
3.277,0.093090587,0.09963602
3.278,0.093139668,0.099641357
3.279,0.093188885,0.099646696
3.28,0.093238237,0.099652037
3.281,0.093287721,0.099657378
3.282,0.093337336,0.099662721
3.283,0.09338708,0.099668064
3.284,0.09343695,0.099673408
3.285,0.093486945,0.099678752
3.286,0.093537063,0.099684096
3.287,0.093587301,0.09968944
3.288,0.093637658,0.099694783
3.289,0.093688132,0.099700127
3.29,0.09373872,0.09970547
3.291,0.093789421,0.099710812
3.292,0.093840233,0.099716153
3.293,0.093891153,0.099721493
3.294,0.093942181,0.099726831
3.295,0.093993313,0.099732168
3.296,0.094044548,0.099737504
3.297,0.094095883,0.099742837
3.298,0.094147318,0.099748168
3.299,0.094198849,0.099753498
3.3,0.094250475,0.099758824
3.301,0.094302194,0.099764149
3.302,0.094354004,0.09976947
3.303,0.094405903,0.099774788
3.304,0.094457889,0.099780104
3.305,0.09450996,0.099785416
3.306,0.094562114,0.099790724
3.307,0.094614349,0.099796029
3.308,0.094666662,0.09980133
3.309,0.094719053,0.099806627
3.31,0.094771519,0.09981192
3.311,0.094824059,0.099817208
3.312,0.094876669,0.099822492
3.313,0.094929349,0.099827771
3.314,0.094982095,0.099833046
3.315,0.095034907,0.099838315
3.316,0.095087783,0.099843579
3.317,0.095140719,0.099848838
3.318,0.095193716,0.099854091
3.319,0.095246769,0.099859338
3.32,0.095299878,0.09986458
3.321,0.095353041,0.099869815
3.322,0.095406255,0.099875044
3.323,0.095459519,0.099880267
3.324,0.09551283,0.099885483
3.325,0.095566187,0.099890692
3.326,0.095619589,0.099895895
3.327,0.095673031,0.09990109
3.328,0.095726514,0.099906278
3.329,0.095780035,0.099911459
3.33,0.095833592,0.099916632
3.331,0.095887183,0.099921797
3.332,0.095940807,0.099926955
3.333,0.09599446,0.099932104
3.334,0.096048142,0.099937245
3.335,0.096101851,0.099942378
3.336,0.096155584,0.099947502
3.337,0.096209339,0.099952618
3.338,0.096263116,0.099957724
3.339,0.096316911,0.099962822
3.34,0.096370723,0.099967911
3.341,0.096424551,0.09997299
3.342,0.096478391,0.099978059
3.343,0.096532243,0.099983119
3.344,0.096586104,0.09998817
3.345,0.096639972,0.09999321
3.346,0.096693847,0.09999824
3.347,0.096747724,0.10000326
3.348,0.096801604,0.100008269
3.349,0.096855484,0.100013268
3.35,0.096909362,0.100018256
3.351,0.096963236,0.100023233
3.352,0.097017105,0.100028199
3.353,0.097070966,0.100033154
3.354,0.097124818,0.100038098
3.355,0.097178659,0.10004303
3.356,0.097232486,0.100047951
3.357,0.097286299,0.10005286
3.358,0.097340096,0.100057757
3.359,0.097393874,0.100062642
3.36,0.097447631,0.100067514
3.361,0.097501367,0.100072375
3.362,0.097555078,0.100077223
3.363,0.097608764,0.100082058
3.364,0.097662423,0.10008688
3.365,0.097716052,0.10009169
3.366,0.09776965,0.100096486
3.367,0.097823215,0.10010127
3.368,0.097876745,0.10010604
3.369,0.097930239,0.100110796
3.37,0.097983694,0.100115539
3.371,0.09803711,0.100120268
3.372,0.098090484,0.100124984
3.373,0.098143814,0.100129685
3.374,0.098197099,0.100134372
3.375,0.098250337,0.100139045
3.376,0.098303526,0.100143704
3.377,0.098356664,0.100148348
3.378,0.098409751,0.100152977
3.379,0.098462783,0.100157591
3.38,0.098515759,0.100162191
3.381,0.098568679,0.100166775
3.382,0.098621538,0.100171345
3.383,0.098674338,0.100175899
3.384,0.098727074,0.100180437
3.385,0.098779746,0.10018496
3.386,0.098832353,0.100189468
3.387,0.098884891,0.100193959
3.388,0.09893736,0.100198435
3.389,0.098989759,0.100202894
3.39,0.099042084,0.100207338
3.391,0.099094336,0.100211765
3.392,0.099146511,0.100216175
3.393,0.099198609,0.100220569
3.394,0.099250627,0.100224947
3.395,0.099302565,0.100229308
3.396,0.09935442,0.100233651
3.397,0.099406191,0.100237978
3.398,0.099457876,0.100242288
3.399,0.099509474,0.10024658
3.4,0.099560983,0.100250855
3.401,0.099612401,0.100255113
3.402,0.099663727,0.100259353
3.403,0.099714959,0.100263575
3.404,0.099766096,0.10026778
3.405,0.099817136,0.100271967
3.406,0.099868077,0.100276135
3.407,0.099918919,0.100280286
3.408,0.099969658,0.100284418
3.409,0.100020295,0.100288532
3.41,0.100070827,0.100292628
3.411,0.100121253,0.100296705
3.412,0.100171571,0.100300763
3.413,0.10022178,0.100304803
3.414,0.100271877,0.100308824
3.415,0.100321863,0.100312826
3.416,0.100371735,0.100316809
3.417,0.100421492,0.100320772
3.418,0.100471131,0.100324717
3.419,0.100520653,0.100328642
3.42,0.100570055,0.100332548
3.421,0.100619336,0.100336434
3.422,0.100668494,0.1003403
3.423,0.100717528,0.100344147
3.424,0.100766436,0.100347974
3.425,0.100815218,0.100351781
3.426,0.100863871,0.100355569
3.427,0.100912394,0.100359336
3.428,0.100960786,0.100363083
3.429,0.101009046,0.100366809
3.43,0.101057171,0.100370516
3.431,0.101105161,0.100374202
3.432,0.101153015,0.100377867
3.433,0.10120073,0.100381512
3.434,0.101248306,0.100385136
3.435,0.10129574,0.100388739
3.436,0.101343033,0.100392322
3.437,0.101390182,0.100395883
3.438,0.101437186,0.100399424
3.439,0.101484044,0.100402943
3.44,0.101530754,0.100406442
3.441,0.101577315,0.100409919
3.442,0.101623726,0.100413374
3.443,0.101669986,0.100416809
3.444,0.101716093,0.100420221
3.445,0.101762046,0.100423613
3.446,0.101807843,0.100426982
3.447,0.101853484,0.10043033
3.448,0.101898967,0.100433657
3.449,0.101944291,0.100436961
3.45,0.101989455,0.100440244
3.451,0.102034457,0.100443504
3.452,0.102079296,0.100446743
3.453,0.102123971,0.100449959
3.454,0.102168481,0.100453153
3.455,0.102212825,0.100456325
3.456,0.102257001,0.100459475
3.457,0.102301008,0.100462602
3.458,0.102344845,0.100465707
3.459,0.102388511,0.10046879
3.46,0.102432005,0.100471849
3.461,0.102475325,0.100474887
3.462,0.102518471,0.100477901
3.463,0.102561441,0.100480893
3.464,0.102604234,0.100483862
3.465,0.102646849,0.100486808
3.466,0.102689285,0.100489732
3.467,0.102731541,0.100492632
3.468,0.102773616,0.10049551
3.469,0.102815508,0.100498364
3.47,0.102857217,0.100501195
3.471,0.102898741,0.100504003
3.472,0.10294008,0.100506788
3.473,0.102981232,0.10050955
3.474,0.103022197,0.100512288
3.475,0.103062972,0.100515003
3.476,0.103103559,0.100517695
3.477,0.103143954,0.100520363
3.478,0.103184158,0.100523008
3.479,0.103224169,0.100525629
3.48,0.103263986,0.100528226
3.481,0.103303609,0.1005308
3.482,0.103343036,0.100533351
3.483,0.103382266,0.100535877
3.484,0.103421299,0.10053838
3.485,0.103460133,0.10054086
3.486,0.103498768,0.100543315
3.487,0.103537202,0.100545746
3.488,0.103575435,0.100548154
3.489,0.103613466,0.100550538
3.49,0.103651294,0.100552898
3.491,0.103688918,0.100555233
3.492,0.103726337,0.100557545
3.493,0.10376355,0.100559833
3.494,0.103800557,0.100562097
3.495,0.103837356,0.100564336
3.496,0.103873946,0.100566552
3.497,0.103910328,0.100568743
3.498,0.1039465,0.10057091
3.499,0.10398246,0.100573053
3.5,0.10401821,0.100575172
3.501,0.104053746,0.100577267
3.502,0.10408907,0.100579337
3.503,0.104124179,0.100581383
3.504,0.104159074,0.100583405
3.505,0.104193753,0.100585402
3.506,0.104228216,0.100587375
3.507,0.104262462,0.100589323
3.508,0.10429649,0.100591247
3.509,0.1043303,0.100593147
3.51,0.10436389,0.100595023
3.511,0.104397261,0.100596874
3.512,0.10443041,0.1005987
3.513,0.104463339,0.100600502
3.514,0.104496045,0.10060228
3.515,0.104528529,0.100604033
3.516,0.104560789,0.100605761
3.517,0.104592825,0.100607465
3.518,0.104624637,0.100609145
3.519,0.104656223,0.1006108
3.52,0.104687583,0.10061243
3.521,0.104718717,0.100614036
3.522,0.104749624,0.100615618
3.523,0.104780303,0.100617174
3.524,0.104810753,0.100618707
3.525,0.104840974,0.100620214
3.526,0.104870966,0.100621698
3.527,0.104900728,0.100623156
3.528,0.104930259,0.10062459
3.529,0.104959559,0.100626
3.53,0.104988628,0.100627385
3.531,0.105017463,0.100628745
3.532,0.105046067,0.100630081
3.533,0.105074436,0.100631393
3.534,0.105102572,0.100632679
3.535,0.105130474,0.100633942
3.536,0.105158141,0.10063518
3.537,0.105185573,0.100636393
3.538,0.105212769,0.100637582
3.539,0.105239729,0.100638746
3.54,0.105266452,0.100639886
3.541,0.105292938,0.100641001
3.542,0.105319186,0.100642092
3.543,0.105345197,0.100643158
3.544,0.105370969,0.1006442
3.545,0.105396503,0.100645217
3.546,0.105421797,0.100646211
3.547,0.105446852,0.100647179
3.548,0.105471668,0.100648124
3.549,0.105496242,0.100649044
3.55,0.105520577,0.100649939
3.551,0.10554467,0.10065081
3.552,0.105568522,0.100651657
3.553,0.105592132,0.10065248
3.554,0.105615501,0.100653279
3.555,0.105638627,0.100654053
3.556,0.10566151,0.100654803
3.557,0.105684151,0.100655529
3.558,0.105706549,0.10065623
3.559,0.105728703,0.100656908
3.56,0.105750613,0.100657561
3.561,0.10577228,0.10065819
3.562,0.105793702,0.100658795
3.563,0.10581488,0.100659377
3.564,0.105835814,0.100659934
3.565,0.105856502,0.100660467
