"time{s}","chassis\zChassis","wheel\zWheel","ground\zGround","chassis1\zChassis","wheel1\zWheel","ground1\zGround"
0.41,1,0.5,0,0.999871883910721,0.499995832746079,0
0.42,1,0.5,0,0.999869656328255,0.499994953297185,0
0.43,1,0.5,0,0.999867608594336,0.499994196453705,0
0.44,1,0.5,0,0.999865750331252,0.499993802584657,0
0.45,1,0.5,0,0.999864092886205,0.499993819519575,0
0.46,1,0.5,0,0.999862645120938,0.499994129105011,0
0.47,1,0.5,0,0.999861410893652,0.499994533078391,0
0.48,1,0.5,0,0.999860388832992,0.499994850273503,0
0.49,1,0.5,0,0.999859573956616,0.499994984045067,0
0.5,1,0.5,0,0.999858960064272,0.499994940301595,0
0.51,1,0.5,0,0.999858541783068,0.499994800703881,0
0.52,1,0.5,0,0.999858315546404,0.49999467223457,0
0.53,1,0.5,0,0.999858279380374,0.499994638669373,0
0.54,1,0.5,0,0.999858431873445,0.499994732688216,0
0.55,1,0.5,0,0.999858770939855,0.499994934770712,0
0.56,1,0.5,0,0.999859292924855,0.499995192976795,0
0.57,1,0.5,0,0.999859992335632,0.499995450851705,0
0.58,1,0.5,0,0.999860862167671,0.499995670501515,0
0.59,1,0.5,0,0.99986189456849,0.49999584285972,0
0.6,1,0.5,0,0.999863081508741,0.499995984117654,0
0.61,1,0.5,0,0.999864415206147,0.499996123004996,0
0.62,1,0.5,0,0.999865888205987,0.499996286115511,0
0.63,1,0.5,0,0.999867493180637,0.499996487543669,0
0.64,1,0.5,0,0.999869222607148,0.49999672591093,0
0.65,1,0.5,0,0.999871068492582,0.499996988210354,0
0.66,1,0.5,0,0.999873022257864,0.499997257337581,0
0.67,1,0.5,0,0.999875074802091,0.49999751945971,0
0.68,1,0.5,0,0.999877216692649,0.499997768348221,0
0.69,1,0.5,0,0.999879438389663,0.499998005682341,0
0.7,1,0.5,0,0.999881730421244,0.499998238157473,0
0.71,1,0.5,0,0.999884083465078,0.499998473299018,0
0.72,1,0.5,0,0.999886488339271,0.499998715944098,0
0.73,1,0.5,0,0.999888935940304,0.499998966625258,0
0.74,1,0.5,0,0.999891417177671,0.499999222046217,0
0.75,1,0.5,0,0.999893922944014,0.499999476967561,0
0.76,1,0.5,0,0.999896444136053,0.499999726424169,0
0.77,1,0.5,0,0.999898971717488,0.499999967320045,0
0.78,1,0.5,0,0.999901496800188,0.500000198918122,0
0.79,1,0.5,0,0.999904010717872,0.500000422293603,0
0.8,1,0.5,0,0.999906505075139,0.500000639212895,0
0.810000000000001,1,0.5,0,0.999908971767988,0.500000851017944,0
0.820000000000001,1,0.5,0,0.999911402983665,0.500001057956364,0
0.830000000000001,1,0.5,0,0.99991379119345,0.500001259117288,0
0.840000000000001,1,0.5,0,0.999916129151024,0.500001452855448,0
0.850000000000001,1,0.5,0,0.999918409903292,0.500001637420704,0
0.860000000000001,1,0.5,0,0.999920626813404,0.500001811495871,0
0.870000000000001,1,0.5,0,0.99992277359037,0.500001974452176,0
0.880000000000001,1,0.5,0,0.999924844317764,0.500002126288372,0
0.890000000000001,1,0.5,0,0.999926833475569,0.500002267352605,0
0.900000000000001,1,0.5,0,0.999928735952689,0.500002398008493,0
0.910000000000001,1,0.5,0,0.999930547051338,0.500002518390684,0
0.920000000000001,1,0.5,0,0.999932262486802,0.500002628325372,0
0.930000000000001,1,0.5,0,0.99993387838648,0.500002727408075,0
0.940000000000001,1,0.5,0,0.999935391290834,0.500002815170613,0
0.950000000000001,1,0.5,0,0.99993679815692,0.500002891249977,0
0.960000000000001,1,0.5,0,0.999938096363365,0.500002955491639,0
0.970000000000001,1,0.5,0,0.99993928371479,0.500003007961703,0
0.980000000000001,1,0.5,0,0.999940358443769,0.500003048884324,0
0.990000000000001,1,0.5,0,0.999941319209297,0.500003078546444,0
1,1,0.5,0.1,1.00007960908739,0.503628470803321,0.1
1.01,1.00003782461793,0.504487393432587,0.1,1.00079547133583,0.525029145836711,0.1
1.02,1.00037082192948,0.522818965663796,0.1,1.002619032135,0.564931220144597,0.1
1.03,1.00139386304404,0.552880055035499,0.1,1.00580906413084,0.610436647290517,0.1
1.04,1.00337871521245,0.585607335661725,0.1,1.01024065911704,0.646205200887452,0.1
1.05,1.00635329190403,0.611251680225838,0.1,1.01550177875929,0.662630087606005,0.1
1.06,1.01011506620882,0.623749206240068,0.1,1.02109670142941,0.65909696592131,0.1
1.07,1.01433340064757,0.622446551454652,0.1,1.0266429726275,0.642534802223602,0.1
1.08,1.01867975663326,0.611354999380613,0.1,1.03198145507448,0.62312353075723,0.1
1.09,1.02293136683647,0.596841948222349,0.1,1.03717437212028,0.609623290491773,0.1
1.1,1.02701674431061,0.58496202986108,0.1,1.04241748479322,0.606312152782461,0.1
1.11,1.03099941060023,0.579462129634754,0.1,1.04792085246066,0.612389556295524,0.1
1.12,1.03501887185853,0.581016483704752,0.1,1.05381245611544,0.623512361227788,0.1
1.13,1.03921866257327,0.587689939284399,0.1,1.06009723647404,0.634359332311321,0.1
1.14,1.04368920671507,0.596198096423432,0.1,1.06667456997775,0.640970905707083,0.1
1.15,1.04844195785299,0.603351089672644,0.1,1.07339342923408,0.641994517895475,0.1
1.16,1.05341677685363,0.60714019912441,0.1,1.08011450802951,0.63860323909959,0.1
1.17,1.05851255258496,0.607170833838791,0.1,1.086753117406,0.633434400564691,0.1
1.18,1.0636252515156,0.604438236038848,0.1,1.09329046499503,0.629200056686409,0.1
1.19,1.06867854693319,0.600670959408968,0.1,1.09975636370259,0.627596491341525,0.1
1.2,1.07363807717097,0.597566704144962,0.1,1.10619699201748,0.628873264279108,0.1
1.21,1.07850806542698,0.596209777283348,0.1,1.11264401524169,0.632076191845629,0.1
1.22,1.08331543708777,0.596831690589666,0.1,1.1190969794145,0.635708771116364,0.1
1.23,1.08808975889288,0.598921207272603,0.1,1.12552282270494,0.638451550925536,0.1
1.24,1.09284691095888,0.601567485862414,0.1,1.13186867037065,0.639641328466576,0.1
1.25,1.09758133690637,0.603865121291157,0.1,1.13807973316473,0.639377539904339,0.1
1.26,1.10226765625409,0.605226706489041,0.1,1.14411404528053,0.638301989364347,0.1
1.27,1.10686899858435,0.605515160443171,0.1,1.14994898123115,0.637216295207211,0.1
1.28,1.11134767659074,0.604990233824002,0.1,1.15557893725606,0.636726702391053,0.1
1.29,1.11567398318196,0.604129325726204,0.1,1.16100719997112,0.637050218940622,0.1
1.3,1.11983049062179,0.603412900360343,0.1,1.16623660643961,0.638020556752559,0.1
1.31,1.12381137585904,0.603156875126252,0.1,1.17126298674644,0.639244255027602,0.1
1.32,1.12761812731657,0.603439626037541,0.1,1.17607333414029,0.640309726568867,0.1
1.33,1.13125393963599,0.604127768722855,0.1,1.18064831684379,0.640954054160669,0.1
1.34,1.13471904103119,0.604969671902974,0.1,1.18496711874446,0.641131586264109,0.1
1.35,1.13800837109792,0.605709104846647,0.1,1.18901215002073,0.640980444903875,0.1
1.36,1.14111189316428,0.606175083368736,0.1,1.19277180037382,0.640724340985791,0.1
1.37,1.1440168465943,0.606322066225764,0.1,1.19624061220941,0.640563822245053,0.1
1.38,1.14671072573619,0.606217662756971,0.1,1.19941741696813,0.640602451042859,0.1
1.39,1.14918379051622,0.605993859080414,0.1,1.202302653081,0.640828834216388,0.1
1.4,1.15143034252271,0.605786846408397,0.1,1.20489611781361,0.641148394488754,0.1
1.41,1.15344859917122,0.605688877822223,0.1,1.20719593598106,0.641440552060237,0.1
1.42,1.15523952144239,0.605726165436813,0.1,1.20919886073564,0.641612695130551,0.1
1.43,1.15680523328659,0.6058646601386,0.1,1.21090146634199,0.641630359297797,0.1
1.44,1.15814766880442,0.606035469808514,0.1,1.2123015429939,0.641517311262251,0.1
1.45,1.15926786109983,0.606166702536248,0.1,1.21339908582132,0.64133262286451,0.1
1.46,1.16016597063251,0.606209248213664,0.1,1.21419657329156,0.641139242278766,0.1
1.47,1.16084187163165,0.606148908486667,0.1,1.21469858212809,0.640978498622753,0.1
1.48,1.16129596133498,0.606003719584427,0.1,1.21491103595685,0.640859214671368,0.1
1.49,1.1615298537788,0.605810708448715,0.1,1.21484045836086,0.640762274227788,0.1
1.5,1.16154673491413,0.605609040069841,0.1,1.21449351062045,0.640655179994774,0.1
1.51,1.16135132262677,0.605426209367174,0.1,1.21387691465579,0.640508480569456,0.1
1.52,1.1609495243445,0.605271386101166,0.1,1.21299768478634,0.640307127643242,0.1
1.53,1.16034796854976,0.605136620324212,0.1,1.21186348714638,0.64005347065204,0.1
1.54,1.15955359031164,0.605003730299202,0.1,1.21048293730761,0.639762681486535,0.1
1.55,1.15857339145213,0.604853210504273,0.1,1.20886571530891,0.639454207278369,0.1
1.56,1.15741440797307,0.604671615799219,0.1,1.20702247753438,0.639143568377688,0.1
1.57,1.1560838377945,0.604455199380642,0.1,1.204964629607,0.638837660733199,0.1
1.58,1.15458923641981,0.604209379118958,0.1,1.20270406384922,0.638534588877491,0.1
1.59,1.15293868497412,0.603945149419574,0.1,1.20025295405923,0.638227021650503,0.1
1.6,1.1511408658036,0.603674365602186,0.1,1.19762365550788,0.637906908471398,0.1
1.61,1.14920502722247,0.603405787881881,0.1,1.19482870495915,0.637569367635829,0.1
1.62,1.14714086144876,0.603143086320573,0.1,1.19188087710469,0.637214403303114,0.1
1.63,1.14495834443218,0.602885058991205,0.1,1.18879324179177,0.63684628418103,0.1
1.64,1.14266758857063,0.602627491297235,0.1,1.18557917931365,0.636471380968884,0.1
1.65,1.14027874344371,0.602365642986728,0.1,1.1822523378337,0.63609568044823,0.1
1.66,1.1378019552296,0.602096358379782,0.1,1.17882654383893,0.635723033856005,0.1
1.67,1.13524737282549,0.601819150814298,0.1,1.17531569275136,0.635354656680187,0.1
1.68,1.13262517530989,0.601536113448367,0.1,1.17173364855426,0.634989779944323,0.1
1.69,1.12994559383765,0.601250948881425,0.1,1.16809417125851,0.634626921487338,0.1
1.7,1.12721890923285,0.600967650401233,0.1,1.16441087599071,0.634265126433715,0.1
1.71,1.12445541942785,0.600689369379493,0.1,1.16069721455841,0.633904692281439,0.1
1.72,1.12166538296434,0.600417819216559,0.1,1.15696646414706,0.633547212527675,0.1
1.73,1.11885895201749,0.600153301733394,0.1,1.15323170918516,0.633195081556775,0.1
1.74,1.11604610939059,0.599895206780461,0.1,1.14950580903506,0.632850782830461,0.1
1.75,1.11323661971135,0.599642705086199,0.1,1.14580135216716,0.632516291985927,0.1
1.76,1.11043999826644,0.599395350013458,0.1,1.14213060336143,0.632192802644166,0.1
1.77,1.107665494471,0.599153399164361,0.1,1.13850545242294,0.6318808060611,0.1
1.78,1.10492208303678,0.598917806328505,0.1,1.13493737105814,0.631580408576427,0.1
1.79,1.10221845527849,0.598689959779589,0.1,1.13143738055606,0.631291704341563,0.1
1.8,1.09956300515709,0.598471313986554,0.1,1.12801602884317,0.631015042225723,0.1
1.81,1.09696380822612,0.598263065943173,0.1,1.12468337295869,0.630751105844935,0.1
1.82,1.09442859506959,0.598065978071103,0.1,1.12144896265398,0.630500818813025,0.1
1.83,1.09196472293799,0.597880376046383,0.1,1.11832182227246,0.63026515364385,0.1
1.84,1.08957914965962,0.597706282924993,0.1,1.1153104303127,0.630044942361266,0.1
1.85,1.08727841278598,0.597543612352897,0.1,1.11242269803766,0.629840763087016,0.1
1.86,1.08506861504251,0.597392340478855,0.1,1.10966594945651,0.629652929352545,0.1
1.87,1.08295541532412,0.597252601618011,0.1,1.10704690482454,0.629481562024641,0.1
1.88,1.08094402331895,0.597124691519842,0.1,1.1045716688197,0.629326695914088,0.1
1.89,1.07903919561292,0.597008997819041,0.1,1.10224572333912,0.629188370846707,0.1
1.9,1.07724523169099,0.596905898186201,0.1,1.10007392394794,0.629066675081917,0.1
1.91,1.0755659692355,0.59681566889009,0.1,1.09806049868986,0.628961735480835,0.1
1.92,1.0740047790882,0.596738433366369,0.1,1.09620904822043,0.628873671279653,0.1
1.93,1.07256456085847,0.596674159935331,0.1,1.09452254681239,0.628802538798132,0.1
1.94,1.07124774028815,0.596622698760644,0.1,1.09300334439136,0.628748291600456,0.1
1.95,1.07005626918668,0.596583836788143,0.1,1.09165317014276,0.62871076878189,0.1
1.96,1.06899162822501,0.596557347965237,0.1,1.09047313828628,0.628689709999021,0.1
1.97,1.06805483235451,0.596543022798386,0.1,1.08946375639589,0.628684785674198,0.1
1.98,1.06724643827746,0.596540672080373,0.1,1.08862493630021,0.628695627598513,0.1
1.99,1.06656655331356,0.596550109773775,0.1,1.08795600729337,0.62872184854812,0.1
2,1.06601484515204,0.596571126187317,0.1,1.08745573122936,0.628763046614544,0.1
2.01,1.06559055224918,0.596603463489665,0.1,1.0871223190896,0.62881879705489,0.1
2.02,1.06529249490286,0.596646802128458,0.1,1.08695344875355,0.628888638778667,0.1
2.03,1.0651190872141,0.596700761048113,0.1,1.08694628388088,0.628972063060957,0.1
2.04,1.06506835018763,0.596764909188589,0.1,1.08709749394902,0.629068509427929,0.1
2.05,1.06513792614554,0.596838782417414,0.1,1.08740327553773,0.629177369682797,0.1
2.06,1.06532509448166,0.596921899488584,0.1,1.08785937491401,0.629297997616674,0.1
2.07,1.06562678863647,0.597013772408307,0.1,1.08846111187978,0.62942972030194,0.1
2.08,1.06603961407259,0.597113909574443,0.1,1.08920340475045,0.629571847226326,0.1
2.09,1.06655986700409,0.59722181293919,0.1,1.09008079627092,0.629723675276571,0.1
2.1,1.06718355367024,0.597336972246035,0.1,1.09108748026409,0.629884489700169,0.1
2.11,1.06790641001927,0.597458859729276,0.1,1.09221732883745,0.630053562737037,0.1
2.12,1.06872392174513,0.59758692774801,0.1,1.09346392002382,0.630230152133605,0.1
2.13,1.06963134467286,0.597720610254922,0.1,1.09482056577827,0.630413501270725,0.1
2.14,1.07062372550303,0.597859327465325,0.1,1.09628034027797,0.630602841581172,0.1
2.15,1.07169592290658,0.598002492118151,0.1,1.09783610847031,0.630797396855917,0.1
2.16,1.07284262892244,0.598149515520328,0.1,1.09948055479485,0.63099638837139,0.1
2.17,1.07405839056975,0.598299812035677,0.1,1.10120621197888,0.631199039679561,0.1
2.18,1.07533763155933,0.59845280150645,0.1,1.10300548978749,0.631404580288382,0.1
2.19,1.07667467398195,0.598607909913043,0.1,1.10487070360281,0.631612248056795,0.1
2.2,1.07806375986268,0.59876456910389,0.1,1.1067941027151,0.631821290650625,0.1
2.21,1.07949907249305,0.598922216545696,0.1,1.10876789822437,0.632030966664476,0.1
2.22,1.08097475747688,0.599080295804307,0.1,1.11078429046823,0.632240546970427,0.1
2.23,1.08248494344329,0.599238258032204,0.1,1.11283549590458,0.632449316596323,0.1
2.24,1.0840237623874,0.599395564304061,0.1,1.11491377338291,0.632656577117421,0.1
2.25,1.08558536959694,0.59955168835798,0.1,1.11701144973769,0.63286164930595,0.1
2.26,1.08716396311483,0.599706119231837,0.1,1.11912094463333,0.633063875699536,0.1
2.27,1.08875380267892,0.599858363407033,0.1,1.12123479458757,0.633262622817955,0.1
2.27999999999999,1.09034922807498,0.600007946300808,0.1,1.12334567610083,0.633457282915322,0.1
2.28999999999999,1.09194467683946,0.600154413179907,0.1,1.12544642782343,0.633647275318463,0.1
2.29999999999999,1.09353470125426,0.600297329722117,0.1,1.12753007170048,0.633832047505831,0.1
2.30999999999999,1.09511398458493,0.600436282492137,0.1,1.12958983304288,0.634011076098441,0.1
2.31999999999999,1.09667735652336,0.600570879536137,0.1,1.13161915948087,0.634183867878696,0.1
2.32999999999999,1.09821980780374,0.600700751179719,0.1,1.13361173876255,0.634349960864119,0.1
2.33999999999999,1.09973650396597,0.600825550991335,0.1,1.13556151536409,0.634508925384022,0.1
2.34999999999999,1.10122279824273,0.60094495679084,0.1,1.13746270588103,0.634660365067152,0.1
2.35999999999999,1.10267424354715,0.601058671560549,0.1,1.13930981317285,0.634803917654082,0.1
2.36999999999999,1.10408660353843,0.601166424148204,0.1,1.14109763923659,0.634939255586668,0.1
2.37999999999999,1.10545586274384,0.601267969714667,0.1,1.14282129678943,0.635066086375492,0.1
2.38999999999999,1.10677823571851,0.601363089944829,0.1,1.14447621954598,0.6351841527833,0.1
2.39999999999999,1.10805017522838,0.601451593085162,0.1,1.14605817118154,0.635293232876421,0.1
2.40999999999999,1.10926837944715,0.601533313884573,0.1,1.14756325297853,0.635393139986948,0.1
2.41999999999999,1.11042979816301,0.601608113499397,0.1,1.14898791015832,0.635483722605487,0.1
2.42999999999999,1.11153163799591,0.601675879390595,0.1,1.15032893690528,0.635564864199917,0.1
2.43999999999999,1.11257136662983,0.601736525206741,0.1,1.15158348009354,0.635636482940056,0.1
2.44999999999999,1.11354671606755,0.601789990622587,0.1,1.15274904173079,0.635698531305477,0.1
2.45999999999999,1.11445568491794,0.60183624109596,0.1,1.15382348013703,0.635750995562177,0.1
2.46999999999999,1.11529653972768,0.601875267514068,0.1,1.15480500987973,0.635793895107492,0.1
2.47999999999999,1.1160678153721,0.601907085717905,0.1,1.15569220049098,0.635827281694971,0.1
2.48999999999999,1.11676831452195,0.601931735912085,0.1,1.15648397399607,0.635851238557543,0.1
2.49999999999999,1.11739710620638,0.601949281980573,0.1,1.15717960128653,0.635865879446924,0.1
2.50999999999999,1.11795352349494,0.601959810733089,0.1,1.1577786973745,0.635871347601848,0.1
2.51999999999999,1.11843716032504,0.601963431103004,0.1,1.15828121556799,0.635867814650587,0.1
2.52999999999999,1.11884786750339,0.601960273308589,0.1,1.1586874406098,0.635855479447836,0.1
2.53999999999999,1.11918574791285,0.601950487979796,0.1,1.15899798082506,0.635834566843957,0.1
2.54999999999999,1.11945115095797,0.601934245245895,0.1,1.15921375932475,0.635805326386068,0.1
2.55999999999999,1.11964466628388,0.601911733777043,0.1,1.1593360043148,0.635768030954025,0.1
2.56999999999999,1.11976711680531,0.601883159775014,0.1,1.15936623856226,0.635722975338152,0.1
2.57999999999999,1.11981955108331,0.601848745913135,0.1,1.15930626807198,0.635670474768098,0.1
2.58999999999999,1.11980323508903,0.601808730230726,0.1,1.15915817002897,0.63561086340274,0.1
2.59999999999999,1.11971964339499,0.601763364991113,0.1,1.15892428006286,0.635544492789881,0.1
2.60999999999999,1.1195704498357,0.601712915513599,0.1,1.15860717889242,0.635471730302474,0.1
2.61999999999999,1.11935751768039,0.601657658988715,0.1,1.15820967840856,0.635392957556267,0.1
2.62999999999999,1.11908288936148,0.601597883283606,0.1,1.15773480725525,0.635308568812671,0.1
2.63999999999999,1.11874877580347,0.601533885741533,0.1,1.15718579596809,0.635218969370713,0.1
2.64999999999999,1.11835754539669,0.601465971977485,0.1,1.15656606173052,0.635124573952591,0.1
2.65999999999999,1.11791171266126,0.601394454671032,0.1,1.15587919280774,0.635025805088417,0.1
2.66999999999999,1.11741392664624,0.601319652358051,0.1,1.15512893271814,0.634923091506413,0.1
2.67999999999999,1.11686695910889,0.601241888224124,0.1,1.15431916420201,0.634816866535053,0.1
2.68999999999999,1.11627369251911,0.601161488903808,0.1,1.15345389304649,0.634707566523322,0.1
2.69999999999999,1.11563710793332,0.601078783290921,0.1,1.15253723182511,0.634595629284549,0.1
2.70999999999999,1.11496027278192,0.600994101365286,0.1,1.15157338360941,0.634481492568549,0.1
2.71999999999999,1.11424632861384,0.60090777304097,0.1,1.15056662570896,0.63436559256622,0.1
2.72999999999999,1.11349847884089,0.600820127040232,0.1,1.1495212934948,0.634248362450463,0.1
2.73999999999999,1.11271997652379,0.600731489796467,0.1,1.14844176435993,0.634130230957232,0.1
2.74999999999998,1.11191411224085,0.60064218438867,0.1,1.14733244186889,0.634011621010593,0.1
2.75999999999998,1.11108420207886,0.600552529509583,0.1,1.1461977401467,0.633892948395742,0.1
2.76999999999998,1.11023357578491,0.600462838469595,0.1,1.14504206855565,0.633774620483794,0.1
2.77999999999998,1.10936556511596,0.600373418238677,0.1,1.14386981670632,0.633657035011946,0.1
2.78999999999998,1.10848349242217,0.600284568528846,0.1,1.14268533984728,0.633540578922212,0.1
2.79999999999998,1.10759065949784,0.60019658091976,0.1,1.14149294467556,0.633425627261515,0.1
2.80999999999998,1.10669033673262,0.600109738029992,0.1,1.14029687560772,0.633312542145509,0.1
2.81999999999998,1.10578575259389,0.600024312736263,0.1,1.13910130154894,0.6332016717882,0.1
2.82999999999998,1.10488008346918,0.599940567442524,0.1,1.13791030319511,0.633093349599172,0.1
2.83999999999998,1.10397644389617,0.599858753400353,0.1,1.1367278609002,0.632987893350034,0.1
2.84999999999998,1.10307787720542,0.599779110081772,0.1,1.13555784313885,0.63288560441152,0.1
2.85999999999998,1.10218734659935,0.599701864605296,0.1,1.13440399559112,0.63278676706246,0.1
2.86999999999998,1.10130772668892,0.599627231215876,0.1,1.13326993087398,0.632691647871576,0.1
2.87999999999998,1.10044179550747,0.599555410819284,0.1,1.13215911894122,0.632600495152784,0.1
2.88999999999998,1.09959222701912,0.599486590571386,0.1,1.13107487817069,0.632513538494345,0.1
2.89999999999998,1.09876158413708,0.599420943522676,0.1,1.13002036715521,0.632430988361947,0.1
2.90999999999998,1.09795231226517,0.599358628318258,0.1,1.12899857721057,0.632353035775477,0.1
2.91999999999998,1.09716673337388,0.599299788953268,0.1,1.12801232561136,0.632279852059028,0.1
2.92999999999998,1.09640704062008,0.599244554583496,0.1,1.1270642495628,0.632211588663446,0.1
2.93999999999998,1.09567529351755,0.599193039390715,0.1,1.12615680091369,0.632148377060504,0.1
2.94999999999998,1.09497341366348,0.599145342501999,0.1,1.12529224161342,0.63209032870762,0.1
2.95999999999998,1.09430318102408,0.599101547962145,0.1,1.12447263991303,0.632037535081769,0.1
2.96999999999998,1.09366623078035,0.599061724758108,0.1,1.12369986730789,0.631990067781081,0.1
2.97999999999998,1.09306405073329,0.599025926894286,0.1,1.12297559621704,0.631947978692378,0.1
2.98999999999998,1.09249797926593,0.598994193517325,0.1,1.12230129839196,0.631911300222699,0.1
2.99999999999998,1.09196920385741,0.598966549089033,0.1,1.12167824404493,0.631880045592696,0.1
3.00999999999998,1.09147876014311,0.598943003605845,0.1,1.12110750168512,0.631854209189584,0.1
3.01999999999998,1.09102753151245,0.598923552863163,0.1,1.12058993864828,0.631833766977211,0.1
3.02999999999998,1.09061624923492,0.598908178762762,0.1,1.1201262223038,0.631818676960628,0.1
3.03999999999998,1.09024549310278,0.59889684966133,0.1,1.11971682192091,0.631808879702474,0.1
3.04999999999998,1.08991569257773,0.598889520758081,0.1,1.11936201117408,0.631804298888318,0.1
3.05999999999998,1.08962712842715,0.598886134519304,0.1,1.11906187126563,0.631804841938013,0.1
3.06999999999998,1.08937993483425,0.598886621137607,0.1,1.11881629464219,0.631810400660035,0.1
3.07999999999998,1.08917410196513,0.598890899023581,0.1,1.11862498927991,0.631820851945671,0.1
3.08999999999998,1.08900947897462,0.598898875327514,0.1,1.11848748351186,0.631836058499838,0.1
3.09999999999998,1.08888577743145,0.598910446488768,0.1,1.11840313137009,0.631855869605286,0.1
3.10999999999998,1.08880257514251,0.598925498810389,0.1,1.11837111841313,0.631880121916871,0.1
3.11999999999998,1.08875932035494,0.598943909056465,0.1,1.1183904680091,0.63190864028254,0.1
3.12999999999998,1.0887553363137,0.598965545069739,0.1,1.11846004804335,0.631941238587686,0.1
3.13999999999998,1.08878982615201,0.598990266406937,0.1,1.11857857801897,0.631977720619483,0.1
3.14999999999998,1.08886187809086,0.599017924989291,0.1,1.11874463651765,0.632017880947837,0.1
3.15999999999998,1.08897047092357,0.599048365765705,0.1,1.11895666898793,0.632061505819606,0.1
3.16999999999998,1.0891144797608,0.599081427386034,0.1,1.11921299582735,0.632108374062727,0.1
3.17999999999998,1.08929268201092,0.599116942881975,0.1,1.11951182072476,0.632158257996984,0.1
3.18999999999998,1.0895037635706,0.599154740353077,0.1,1.1198512392289,0.632210924348135,0.1
3.19999999999998,1.08974632520006,0.599194643655432,0.1,1.12022924750913,0.632266135162214,0.1
3.20999999999998,1.09001888905739,0.599236473090632,0.1,1.12064375127449,0.63232364871687,0.1
3.21999999999997,1.09031990536643,0.599280046092658,0.1,1.1210925748171,0.632383220426685,0.1
3.22999999999997,1.0906477591926,0.599325177910371,0.1,1.12157347014651,0.632444603739505,0.1
3.23999999999997,1.09100077730136,0.599371682283391,0.1,1.12208412618189,0.632507551020893,0.1
3.24999999999997,1.09137723507419,0.599419372109181,0.1,1.12262217796926,0.632571814423935,0.1
3.25999999999997,1.09177536345726,0.599468060099236,0.1,1.12318521589178,0.632637146741723,0.1
3.26999999999997,1.09219335591841,0.599517559422367,0.1,1.12377079484177,0.632703302239957,0.1
3.27999999999997,1.0926293753885,0.599567684333147,0.1,1.12437644332382,0.632770037467226,0.1
3.28999999999997,1.0930815611638,0.599618250783674,0.1,1.12499967245926,0.632837112040669,0.1
3.29999999999997,1.09354803574655,0.599669077016919,0.1,1.12563798486325,0.632904289404826,0.1
3.30999999999997,1.0940269116018,0.599719984139996,0.1,1.12628888336676,0.632971337561645,0.1
3.31999999999997,1.0945162978089,0.599770796675834,0.1,1.12694987955682,0.633038029769748,0.1
3.32999999999997,1.0950143065875,0.599821343091795,0.1,1.12761850210955,0.633104145211194,0.1
3.33999999999997,1.0955190596779,0.599871456303916,0.1,1.12829230489179,0.633169469624138,0.1
3.34999999999997,1.09602869455742,0.599920974155559,0.1,1.12896887480844,0.633233795899932,0.1
